id;hotel_name;hotel_city;hotel_price;hotel_type;hotel_rating;total_review;link
3000010029354;Kytos Hotel;Bandung;Rp 1.080.000;Hotels;08.04;5726;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10029354-1280x678-FIT_AND_TRIM-950aa1f5b04c3b10aedea53826247524.jpeg?tr=q-40
3000010005841;De Java Hotel Bandung;Bandung;Rp 805.600;Hotels;08.06;4566;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10005841-eb45c565233d8cd1b56af37f0768102a.jpeg?tr=q-40
186010;ASTON Tropicana;Bandung;Rp 1.025.838;Hotels;08.06;5503;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007330-dac88ecb8815c87d4242e60943b3b717.jpeg?tr=q-40
2000000141122;Sensa Hotel Bandung;Bandung;Rp 1.488.000;Hotels;08.06;3003;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20020038-3df2a6f50c4ab3bd6c773cc58eddadb8.jpeg?tr=q-40
3000010001305;THE 1O1 Bandung Dago;Bandung;Rp 945.000;Hotels;08.06;12309;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10001305-3f744a1c7bbf66a31b278a6485ab6685.jpeg?tr=q-40
3000020009559;YELLO Hotel Paskal Bandung;Bandung;Rp 688.000;Hotels;08.07;4706;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20009559-2f775ca2aa6164730b8a348cccc36fa1.jpeg?tr=q-40
9000000890203;ibis Styles Bandung Grand Central;Bandung;Rp 850.000;Hotels;08.07;1577;https://ik.imagekit.io/tvlk/apr-asset/TzEv3ZUmG4-4Dz22hvmO9NUDzw1DGCIdWl4oPtKumOg=/hotels/58000000/57840000/57832900/57832897/e4297ea8_z.jpg?tr=q-40
186703;GH Universal Hotel;Bandung;Rp 1.000.000;Hotels;08.05;5993;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000351-950e26a2ea48643e856b69b61be69a42.jpeg?tr=q-40
216177;Amaroossa Bandung;Bandung;Rp 550.000;Hotels;08.02;5387;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000114-2000x1334-FIT_AND_TRIM-cc0dde7c0cba3a3666ddcda9801d3022.jpeg?tr=q-40
2000000081026;Horison Ultima Bandung;Bandung;Rp 1.520.000;Hotels;08.00;17251;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000295-800x600-FIT_AND_TRIM-ca254b8bf5c176d1d09735c857323456.jpeg?tr=q-40
1000000470466;Grand Mercure Bandung Setiabudi;Bandung;Rp 2.913.259;Hotels;08.08;3706;https://ik.imagekit.io/tvlk/apr-asset/TzEv3ZUmG4-4Dz22hvmO9NUDzw1DGCIdWl4oPtKumOg=/hotels/8000000/7850000/7841200/7841149/c096edc2_z.jpg?tr=q-40
1000000470785;favehotel Hyper Square;Bandung;Rp 768.000;Hotels;08.03;6066;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007042-38b0a4c16a2bda17bdfa4f698a0bc108.jpeg?tr=q-40
49722;Grand Hotel Preanger;Bandung;Rp 1.800.000;Hotels;08.06;3678;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10003466-35781d7f7376abb68c711f8ba997728a.jpeg?tr=q-40
3000020003597;Courtyard by Marriott Bandung Dago;Bandung;Rp 1.635.135;Hotels;08.06;2109;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20003597-4a935586820e0441cf8071ecefd4b80a.jpeg?tr=q-40
304036;favehotel Premier Cihampelas;Bandung;Rp 884.000;Hotels;08.02;6537;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007039-c73217a0962385a074f1a34efeee2988.jpeg?tr=q-40
3000010034081;Hay Bandung;Bandung;Rp 4.500.000;Hotels;08.06;4492;https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10034081-16b82c2d956d70afb8e74d2d4034cdd0.jpeg?tr=q-40
